>MA0001.1 AGL3
4	0	0	8
10	0	0	2
6	0	4	2
6	1	2	3
4	3	2	3
2	3	5	2
>MA0013.1 br_Z4
1	1	0	4
4	0	0	2
2	0	4	0
1	0	0	5
5	0	1	0
6	0	0	0
5	0	1	0
1	3	1	1
3	0	1	2
5	0	0	1
3	1	0	2
>MA0014.1 Pax5
4	1	4	3
4	0	8	0
4	3	3	2
1	2	5	4
2	7	1	2
7	2	1	2
2	5	3	2
0	3	2	7
1	2	8	1
6	1	3	2
6	0	2	4
0	0	12	0
2	8	1	1
3	0	9	0
1	0	4	7
6	1	5	0
5	1	5	1
2	10	0	0
2	5	5	0
5	0	6	1
>MA0015.1 Cf2_II
25	13	40	2
1	2	1	76
74	2	4	0
0	9	4	67
78	2	0	0
1	4	1	74
41	2	36	1
2	9	1	68
53	3	20	4
12	29	15	24
>MA0016.1 usp
0	1	37	0
1	0	36	1
0	0	38	0
0	0	38	0
0	0	0	38
0	36	1	1
35	0	3	0
5	25	3	5
5	8	22	3
6	10	16	6
>MA0017.1 NR2F1
0	0	2	11
1	0	12	0
12	0	1	0
6	7	0	0
0	13	0	0
0	3	0	10
0	2	0	11
1	0	0	12
2	0	11	0
6	4	3	0
6	5	1	1
1	10	1	1
3	6	0	4
0	3	3	7
>MA0019.1 Ddit3::Cebpa
14	7	12	6
11	7	14	7
18	3	15	3
0	1	0	38
0	0	38	1
4	33	0	2
38	1	0	0
36	2	1	0
0	6	0	33
14	17	5	3
4	23	9	3
0	26	6	7
>MA0020.1 Dof2
21	0	0	0
21	0	0	0
21	0	0	0
0	0	21	0
3	14	2	2
7	6	3	5
>MA0021.1 Dof3
21	0	0	0
21	0	0	0
21	0	0	0
0	0	21	0
0	10	3	8
6	6	9	0
>MA0022.1 dl_1
0	5	6	2
0	0	12	1
0	1	11	1
0	0	10	3
1	1	3	8
1	0	2	10
1	0	0	12
0	0	0	13
0	3	0	10
1	9	0	3
1	9	1	2
3	5	5	0
>MA0023.1 dl_2
0	1	7	1
0	0	7	2
0	0	9	0
0	0	8	1
4	1	0	4
2	1	0	6
0	0	0	9
0	1	0	8
0	9	0	0
1	8	0	0
>MA0024.1 E2F1
0	0	0	10
0	0	0	10
0	0	0	10
0	4	6	0
0	2	8	0
0	10	0	0
0	0	10	0
0	9	1	0
>MA0025.1 NFIL3
1	0	0	22
0	0	2	21
22	0	0	1
0	8	0	15
2	0	21	0
0	0	0	23
23	0	0	0
22	0	1	0
0	11	4	8
7	5	7	4
5	5	3	10
>MA0026.1 Eip74EF
2	12	2	1
5	12	0	0
0	0	17	0
0	0	17	0
17	0	0	0
17	0	0	0
5	1	10	1
>MA0027.1 En1
4	1	2	3
5	2	2	1
3	0	7	0
0	0	2	8
4	0	3	3
3	0	7	0
3	0	0	7
2	1	4	3
1	3	3	3
1	4	1	4
1	6	1	2
>MA0028.1 ELK1
7	7	10	4
10	6	6	6
9	4	10	5
5	19	1	3
2	24	1	1
0	0	24	4
1	0	27	0
27	0	1	0
21	5	0	2
13	0	14	1
>MA0029.1 Evi1
14	2	6	5
20	1	2	4
0	1	25	1
27	0	0	0
1	10	0	16
27	0	0	0
26	0	1	0
0	0	27	0
27	0	0	0
0	3	0	24
24	1	0	2
23	0	4	0
6	7	7	7
15	6	3	3
>MA0030.1 FOXF2
1	10	7	9
10	7	5	5
17	4	2	4
13	5	5	5
3	11	8	0
7	0	20	0
0	0	0	27
27	0	0	0
27	0	0	0
27	0	0	0
0	25	0	2
27	0	0	0
16	4	2	5
7	4	6	10
>MA0031.1 FOXD1
1	1	17	1
0	0	0	20
19	1	0	0
20	0	0	0
18	1	1	0
1	18	0	1
20	0	0	0
7	2	3	8
>MA0032.1 FOXC1
4	4	5	3
2	5	6	3
4	4	3	5
6	4	5	1
7	3	2	4
0	0	16	0
0	0	0	16
16	0	0	0
>MA0033.1 FOXL1
7	1	4	11
10	4	2	7
6	3	6	8
13	4	4	2
4	10	2	7
21	0	2	0
0	2	0	21
22	1	0	0
>MA0034.1 Gamyb
4	6	11	4
10	5	7	3
3	13	0	9
23	1	1	0
25	0	0	0
1	24	0	0
3	14	6	2
6	0	19	0
10	11	0	4
5	19	1	0
>MA0036.1 GATA2
13	13	18	9
0	5	48	0
52	0	1	0
0	0	0	53
25	7	15	6
>MA0037.1 GATA3
25	14	4	20
0	1	62	0
61	0	1	1
0	0	5	58
39	1	4	19
15	3	37	8
>MA0038.1 Gfi
9	20	9	15
28	16	7	2
53	0	0	0
53	0	0	0
1	0	1	51
1	52	0	0
31	7	2	13
8	28	11	6
19	11	2	21
7	13	28	5
>MA0040.1 Foxq1
4	4	3	7
13	1	3	1
5	2	0	11
3	0	0	15
0	0	18	0
0	0	0	18
0	0	0	18
0	0	0	18
17	0	1	0
0	1	4	13
6	0	3	9
>MA0041.1 Foxd3
11	3	26	7
30	2	0	15
24	1	0	22
1	4	0	42
12	0	34	1
0	0	0	47
1	0	0	46
5	0	10	32
14	0	21	12
6	7	0	34
1	2	4	40
0	12	0	35
>MA0042.1 FOXI1
6	1	14	10
4	8	12	7
11	4	8	8
0	0	0	31
13	0	18	0
0	0	0	31
0	0	0	31
0	0	0	31
15	0	16	0
0	0	7	24
8	1	4	18
2	1	4	24
>MA0043.1 HLF
1	4	8	5
6	0	12	0
1	0	0	17
0	0	3	15
13	1	2	2
0	15	1	2
6	0	12	0
0	9	0	9
13	4	1	0
15	0	1	2
2	3	1	12
5	5	3	5
>MA0044.1 HMG-1
0	5	8	0
0	0	3	10
0	4	0	9
0	2	10	1
0	1	0	12
6	1	3	3
3	5	0	5
0	1	2	10
0	8	1	4
>MA0045.1 HMG-I/Y
3	5	4	2
7	0	3	4
9	1	1	3
3	6	4	1
11	0	3	0
11	0	2	1
11	0	2	1
3	3	2	6
4	1	8	1
3	4	6	1
8	5	1	0
8	1	4	1
9	0	2	3
9	5	0	0
11	0	3	0
2	7	0	5
>MA0046.1 HNF1A
5	0	14	2
1	0	20	0
1	0	0	20
1	0	0	20
20	0	0	1
16	2	1	2
1	0	0	20
8	2	4	7
14	0	1	6
2	0	0	19
0	4	0	17
13	1	3	4
8	8	3	2
5	13	0	3
>MA0048.1 NHLH1
13	13	17	11
13	39	2	0
3	5	37	9
1	53	0	0
54	0	0	0
1	1	52	0
1	50	3	0
1	1	0	52
0	0	53	1
3	37	8	6
2	0	37	15
5	17	12	20
>MA0049.1 hb
1	5	8	2
6	8	2	0
9	3	4	0
4	3	1	8
13	1	0	2
16	0	0	0
16	0	0	0
14	0	2	0
15	1	0	0
9	2	2	3
>MA0050.1 IRF1
6	4	10	0
19	0	1	0
19	0	0	1
20	0	0	0
5	3	11	1
0	10	0	10
1	1	18	0
20	0	0	0
19	1	0	0
20	0	0	0
1	13	6	0
1	13	1	5
>MA0051.1 IRF2
0	4	7	1
2	0	10	0
12	0	0	0
11	0	0	1
12	0	0	0
2	0	10	0
0	6	0	6
0	0	12	0
12	0	0	0
12	0	0	0
12	0	0	0
0	6	6	0
0	7	2	3
5	2	3	2
6	0	2	4
6	1	1	4
5	2	1	4
3	6	1	2
>MA0052.1 MEF2A
1	50	0	7
0	0	0	58
57	1	0	0
2	1	0	55
9	0	0	49
6	0	0	52
37	0	0	21
2	0	0	56
56	0	2	0
6	0	50	2
>MA0053.1 MNB1A
15	0	0	0
15	0	0	0
15	0	0	0
0	0	15	0
3	9	0	3
>MA0054.1 myb.Ph3
19	3	2	46
64	1	2	3
63	0	2	5
4	62	3	1
10	27	16	17
10	2	53	5
13	8	0	49
3	17	1	49
28	1	0	41
>MA0055.1 Myf
7	8	1	0
9	0	7	0
4	2	10	0
0	15	1	0
16	0	0	0
7	0	9	0
0	15	1	0
6	0	0	10
0	0	16	0
0	10	6	0
6	0	0	10
0	0	16	0
>MA0056.1 MZF1_1-4
3	5	4	8
0	0	19	1
2	0	18	0
0	0	19	1
0	0	20	0
18	0	2	0
>MA0057.1 MZF1_5-13
1	4	7	4
2	0	7	7
15	1	0	0
0	0	11	5
0	0	15	1
0	2	14	0
0	0	14	2
3	1	8	4
10	0	4	2
8	2	4	2
>MA0058.1 MAX
6	1	6	4
11	1	5	0
5	7	1	4
0	17	0	0
16	1	0	0
0	17	0	0
1	0	16	0
0	0	0	17
0	0	17	0
6	3	5	3
>MA0059.1 MYC::MAX
7	1	9	4
15	1	4	1
2	9	9	1
1	20	0	0
21	0	0	0
0	20	0	1
1	0	20	0
0	1	0	20
0	0	21	0
1	1	18	1
3	5	0	13
>MA0060.1 NFYA
34	37	27	18
16	33	26	41
7	51	25	33
58	14	41	3
51	4	56	5
0	116	0	0
2	113	1	0
112	0	1	3
116	0	0	0
0	1	0	115
14	65	33	4
66	6	42	2
13	20	73	10
39	43	22	12
36	9	47	24
25	35	29	27
>MA0061.1 NF-kappaB
0	0	38	0
0	0	38	0
1	0	37	0
25	0	13	0
19	13	1	5
7	1	3	27
1	2	2	33
2	17	0	19
2	35	0	1
0	36	0	2
>MA0063.1 Nkx2-5
7	0	1	9
0	4	0	13
17	0	0	0
17	0	0	0
0	0	7	10
4	2	0	11
2	1	11	3
>MA0064.1 PBF
16	0	0	0
16	0	0	0
16	0	0	0
0	0	16	0
1	9	1	5
>MA0066.1 PPARG
3	8	14	3
3	0	0	25
19	0	9	0
0	1	27	0
1	0	26	1
0	1	4	23
2	23	3	0
26	1	0	1
5	15	4	4
5	7	10	6
4	2	18	4
1	0	2	25
2	5	20	1
22	5	0	1
1	27	0	0
0	25	0	3
3	12	0	13
22	5	0	1
5	12	6	5
7	0	1	20
>MA0067.1 Pax2
10	7	5	9
7	1	21	2
3	2	0	26
0	28	1	2
26	1	3	1
2	17	1	11
2	0	19	10
1	11	11	8
>MA0068.1 Pax4
7	2	11	1
20	0	1	0
16	2	1	2
11	1	1	8
13	1	3	4
11	3	1	6
6	1	2	12
9	1	1	10
5	3	6	7
5	11	1	4
6	11	4	0
7	7	5	2
8	7	2	4
6	5	1	9
10	5	4	2
4	8	4	5
3	6	4	8
7	8	3	3
4	9	3	5
9	6	2	4
5	7	5	4
5	6	2	8
7	11	0	3
6	9	1	5
3	12	2	4
7	9	2	3
3	12	2	4
1	11	3	6
6	11	1	3
3	13	2	3
>MA0069.1 Pax6
2	4	4	33
2	2	0	39
4	26	1	12
39	2	1	1
3	34	1	5
1	0	41	1
1	37	4	1
21	2	2	18
1	4	1	37
2	14	25	2
36	0	6	1
11	11	13	8
1	5	3	34
1	0	17	25
>MA0070.1 PBX1
5	6	2	5
3	9	3	3
16	1	1	0
1	1	0	16
0	18	0	0
17	1	0	0
17	0	0	1
0	0	1	17
0	18	0	0
16	1	0	1
12	0	1	5
8	2	2	6
>MA0071.1 RORA_1
15	1	2	7
9	1	0	15
6	12	4	3
11	2	5	7
21	0	4	0
0	0	25	0
0	0	25	0
0	0	0	25
0	25	0	0
25	0	0	0
>MA0072.1 RORA_2
9	8	8	11
17	2	7	10
15	0	3	18
35	1	0	0
23	0	0	13
2	12	13	9
0	0	0	36
28	0	8	0
0	0	36	0
0	0	36	0
0	0	0	36
0	36	0	0
36	0	0	0
15	6	10	5
>MA0073.1 RREB1
3	8	0	0
1	10	0	0
3	8	0	0
0	11	0	0
7	4	0	0
9	2	0	0
8	3	0	0
4	6	0	1
0	11	0	0
11	0	0	0
4	7	0	0
1	10	0	0
3	8	0	0
4	6	1	0
2	9	0	0
4	5	0	2
4	5	1	1
4	6	0	1
1	7	3	0
4	4	2	1
>MA0074.1 RXRA::VDR
3	0	7	0
0	0	10	0
0	0	9	1
0	0	0	10
0	9	0	1
9	0	1	0
4	2	0	4
2	4	2	2
2	0	8	0
5	0	5	0
0	0	10	0
0	0	0	10
1	0	0	9
0	9	0	1
7	1	2	0
>MA0075.1 Prrx2
52	2	4	1
59	0	0	0
0	0	1	58
0	0	0	59
58	0	1	0
>MA0076.1 ELK4
16	1	2	1
0	20	0	0
0	20	0	0
0	0	20	0
0	0	20	0
20	0	0	0
16	0	0	4
4	1	15	0
1	6	0	13
>MA0077.1 SOX9
24	7	31	14
54	6	7	9
59	4	0	13
0	72	2	2
65	4	0	7
71	2	1	2
4	0	1	71
24	6	38	8
9	9	55	3
>MA0078.1 Sox17
7	9	6	9
8	8	4	11
3	18	1	9
30	0	0	1
0	1	0	30
0	0	0	31
0	0	31	0
0	0	2	29
0	17	10	4
>MA0081.1 SPIB
31	0	0	18
4	14	29	2
24	16	7	2
2	0	47	0
1	0	47	1
48	0	0	1
47	0	0	2
>MA0082.1 squamosa
11	14	1	4
0	22	0	8
24	0	4	2
16	2	1	11
23	0	0	7
17	0	0	13
24	1	0	5
8	0	1	21
14	1	15	0
1	1	28	0
14	5	1	10
25	5	0	0
21	2	3	4
7	5	8	10
>MA0083.1 SRF
2	1	39	4
9	33	2	2
0	45	1	0
1	45	0	0
32	1	0	13
3	1	0	42
46	0	0	0
1	0	0	45
43	0	0	3
15	1	0	30
2	0	44	0
2	1	43	0
>MA0084.1 SRY
5	5	10	8
8	3	4	13
15	0	3	10
18	3	3	4
25	0	0	3
0	26	0	2
28	0	0	0
27	0	1	0
7	0	2	19
>MA0085.1 Su(H)
1	3	3	3
0	4	0	6
0	0	10	0
0	0	0	10
0	0	10	0
3	0	7	0
0	0	10	0
10	0	0	0
10	0	0	0
5	5	0	0
1	7	1	1
1	2	4	3
4	2	2	2
3	1	4	2
4	3	2	1
2	1	2	5
>MA0086.1 sna
0	39	1	0
39	0	0	1
3	0	37	0
2	0	38	0
0	0	0	40
0	0	38	2
>MA0087.1 Sox5
8	4	3	8
21	0	1	1
22	0	1	0
0	22	0	1
23	0	0	0
22	1	0	0
0	0	0	23
>MA0088.1 znf143
0	3	4	3
6	2	1	1
2	3	1	4
0	3	2	5
2	1	0	7
1	7	0	2
0	10	0	0
0	10	0	0
9	1	0	0
0	1	4	5
4	4	2	0
6	2	2	0
0	0	1	9
0	1	6	3
0	10	0	0
4	5	0	1
3	1	1	5
2	3	0	5
1	1	7	1
3	6	1	0
>MA0089.1 NFE2L1::MafG
7	11	10	6
29	2	3	0
0	0	0	34
1	0	32	1
34	0	0	0
0	26	2	6
>MA0090.1 TEAD1
1	6	1	4
9	0	3	0
0	12	0	0
12	0	0	0
0	0	0	12
0	0	0	12
0	12	0	0
0	11	0	1
5	0	0	7
1	7	4	0
2	4	3	3
0	2	8	2
>MA0091.1 TAL1::TCF3
13	14	8	9
9	10	20	5
39	0	3	2
20	24	0	0
0	43	1	0
44	0	0	0
0	1	11	32
12	32	0	0
0	0	0	44
0	0	43	1
0	3	20	21
4	4	2	34
>MA0092.1 Hand1::Tcfe2a
4	8	10	7
10	0	15	4
2	2	1	24
0	28	0	1
0	0	0	29
0	0	29	0
0	3	25	1
9	14	1	5
16	0	3	10
5	4	4	16
>MA0093.1 USF1
0	30	0	0
30	0	0	0
0	28	0	2
1	0	29	0
0	1	1	28
0	0	30	0
9	2	14	5
>MA0095.1 YY1
6	1	7	3
0	16	0	1
0	17	0	0
17	0	0	0
0	0	0	17
3	8	3	3
>MA0096.1 bZIP910
15	15	5	0
0	0	0	35
0	0	35	0
35	0	0	0
0	35	0	0
0	0	35	0
0	0	0	35
