>MA0001.1 AGL3
4	0	0	8
10	0	0	2
6	0	4	2
6	1	2	3
4	3	2	3
2	3	5	2
>MA0013.1 br_Z4
1	1	0	4
4	0	0	2
2	0	4	0
1	0	0	5
5	0	1	0
6	0	0	0
5	0	1	0
1	3	1	1
3	0	1	2
5	0	0	1
3	1	0	2
>MA0014.1 Pax5
4	1	4	3
4	0	8	0
4	3	3	2
1	2	5	4
2	7	1	2
7	2	1	2
2	5	3	2
0	3	2	7
1	2	8	1
6	1	3	2
6	0	2	4
0	0	12	0
2	8	1	1
3	0	9	0
1	0	4	7
6	1	5	0
5	1	5	1
2	10	0	0
2	5	5	0
5	0	6	1
>MA0015.1 Cf2_II
25	13	40	2
1	2	1	76
74	2	4	0
0	9	4	67
78	2	0	0
1	4	1	74
41	2	36	1
2	9	1	68
53	3	20	4
12	29	15	24
>MA0016.1 usp
0	1	37	0
1	0	36	1
0	0	38	0
0	0	38	0
0	0	0	38
0	36	1	1
35	0	3	0
5	25	3	5
5	8	22	3
6	10	16	6
>MA0017.1 NR2F1
0	0	2	11
1	0	12	0
12	0	1	0
6	7	0	0
0	13	0	0
0	3	0	10
0	2	0	11
1	0	0	12
2	0	11	0
6	4	3	0
6	5	1	1
1	10	1	1
3	6	0	4
0	3	3	7
>MA0019.1 Ddit3::Cebpa
14	7	12	6
11	7	14	7
18	3	15	3
0	1	0	38
0	0	38	1
4	33	0	2
38	1	0	0
36	2	1	0
0	6	0	33
14	17	5	3
4	23	9	3
0	26	6	7
>MA0020.1 Dof2
21	0	0	0
21	0	0	0
21	0	0	0
0	0	21	0
3	14	2	2
7	6	3	5
>MA0021.1 Dof3
21	0	0	0
21	0	0	0
21	0	0	0
0	0	21	0
0	10	3	8
6	6	9	0
>MA0022.1 dl_1
0	5	6	2
0	0	12	1
0	1	11	1
0	0	10	3
1	1	3	8
1	0	2	10
1	0	0	12
0	0	0	13
0	3	0	10
1	9	0	3
1	9	1	2
3	5	5	0
>MA0023.1 dl_2
0	1	7	1
0	0	7	2
0	0	9	0
0	0	8	1
4	1	0	4
2	1	0	6
0	0	0	9
0	1	0	8
0	9	0	0
1	8	0	0
>MA0024.1 E2F1
0	0	0	10
0	0	0	10
0	0	0	10
0	4	6	0
0	2	8	0
0	10	0	0
0	0	10	0
0	9	1	0
>MA0025.1 NFIL3
1	0	0	22
0	0	2	21
22	0	0	1
0	8	0	15
2	0	21	0
0	0	0	23
23	0	0	0
22	0	1	0
0	11	4	8
7	5	7	4
5	5	3	10
>MA0026.1 Eip74EF
2	12	2	1
5	12	0	0
0	0	17	0
0	0	17	0
17	0	0	0
17	0	0	0
5	1	10	1
>MA0027.1 En1
4	1	2	3
5	2	2	1
3	0	7	0
0	0	2	8
4	0	3	3
3	0	7	0
3	0	0	7
2	1	4	3
1	3	3	3
1	4	1	4
1	6	1	2
>MA0028.1 ELK1
7	7	10	4
10	6	6	6
9	4	10	5
5	19	1	3
2	24	1	1
0	0	24	4
1	0	27	0
27	0	1	0
21	5	0	2
13	0	14	1
>MA0029.1 Evi1
14	2	6	5
20	1	2	4
0	1	25	1
27	0	0	0
1	10	0	16
27	0	0	0
26	0	1	0
0	0	27	0
27	0	0	0
0	3	0	24
24	1	0	2
23	0	4	0
6	7	7	7
15	6	3	3
>MA0030.1 FOXF2
1	10	7	9
10	7	5	5
17	4	2	4
13	5	5	5
3	11	8	0
7	0	20	0
0	0	0	27
27	0	0	0
27	0	0	0
27	0	0	0
0	25	0	2
27	0	0	0
16	4	2	5
7	4	6	10
>MA0031.1 FOXD1
1	1	17	1
0	0	0	20
19	1	0	0
20	0	0	0
18	1	1	0
1	18	0	1
20	0	0	0
7	2	3	8
>MA0032.1 FOXC1
4	4	5	3
2	5	6	3
4	4	3	5
6	4	5	1
7	3	2	4
0	0	16	0
0	0	0	16
16	0	0	0
>MA0033.1 FOXL1
7	1	4	11
10	4	2	7
6	3	6	8
13	4	4	2
4	10	2	7
21	0	2	0
0	2	0	21
22	1	0	0
>MA0034.1 Gamyb
4	6	11	4
10	5	7	3
3	13	0	9
23	1	1	0
25	0	0	0
1	24	0	0
3	14	6	2
6	0	19	0
10	11	0	4
5	19	1	0
>MA0036.1 GATA2
13	13	18	9
0	5	48	0
52	0	1	0
0	0	0	53
25	7	15	6
>MA0037.1 GATA3
25	14	4	20
0	1	62	0
61	0	1	1
0	0	5	58
39	1	4	19
15	3	37	8
>MA0038.1 Gfi
9	20	9	15
28	16	7	2
53	0	0	0
53	0	0	0
1	0	1	51
1	52	0	0
31	7	2	13
8	28	11	6
19	11	2	21
7	13	28	5
>MA0040.1 Foxq1
4	4	3	7
13	1	3	1
5	2	0	11
3	0	0	15
0	0	18	0
0	0	0	18
0	0	0	18
0	0	0	18
17	0	1	0
0	1	4	13
6	0	3	9
>MA0041.1 Foxd3
11	3	26	7
30	2	0	15
24	1	0	22
1	4	0	42
12	0	34	1
0	0	0	47
1	0	0	46
5	0	10	32
14	0	21	12
6	7	0	34
1	2	4	40
0	12	0	35
>MA0042.1 FOXI1
6	1	14	10
4	8	12	7
11	4	8	8
0	0	0	31
13	0	18	0
0	0	0	31
0	0	0	31
0	0	0	31
15	0	16	0
0	0	7	24
8	1	4	18
2	1	4	24
>MA0043.1 HLF
1	4	8	5
6	0	12	0
1	0	0	17
0	0	3	15
13	1	2	2
0	15	1	2
6	0	12	0
0	9	0	9
13	4	1	0
15	0	1	2
2	3	1	12
5	5	3	5
>MA0044.1 HMG-1
0	5	8	0
0	0	3	10
0	4	0	9
0	2	10	1
0	1	0	12
6	1	3	3
3	5	0	5
0	1	2	10
0	8	1	4
>MA0045.1 HMG-I/Y
3	5	4	2
7	0	3	4
9	1	1	3
3	6	4	1
11	0	3	0
11	0	2	1
11	0	2	1
3	3	2	6
4	1	8	1
3	4	6	1
8	5	1	0
8	1	4	1
9	0	2	3
9	5	0	0
11	0	3	0
2	7	0	5
>MA0046.1 HNF1A
5	0	14	2
1	0	20	0
1	0	0	20
1	0	0	20
20	0	0	1
16	2	1	2
1	0	0	20
8	2	4	7
14	0	1	6
2	0	0	19
0	4	0	17
13	1	3	4
8	8	3	2
5	13	0	3
>MA0048.1 NHLH1
13	13	17	11
13	39	2	0
3	5	37	9
1	53	0	0
54	0	0	0
1	1	52	0
1	50	3	0
1	1	0	52
0	0	53	1
3	37	8	6
2	0	37	15
5	17	12	20
>MA0049.1 hb
1	5	8	2
6	8	2	0
9	3	4	0
4	3	1	8
13	1	0	2
16	0	0	0
16	0	0	0
14	0	2	0
15	1	0	0
9	2	2	3
>MA0050.1 IRF1
6	4	10	0
19	0	1	0
19	0	0	1
20	0	0	0
5	3	11	1
0	10	0	10
1	1	18	0
20	0	0	0
19	1	0	0
20	0	0	0
1	13	6	0
1	13	1	5
>MA0051.1 IRF2
0	4	7	1
2	0	10	0
12	0	0	0
11	0	0	1
12	0	0	0
2	0	10	0
0	6	0	6
0	0	12	0
12	0	0	0
12	0	0	0
12	0	0	0
0	6	6	0
0	7	2	3
5	2	3	2
6	0	2	4
6	1	1	4
5	2	1	4
3	6	1	2
>MA0052.1 MEF2A
1	50	0	7
0	0	0	58
57	1	0	0
2	1	0	55
9	0	0	49
6	0	0	52
37	0	0	21
2	0	0	56
56	0	2	0
6	0	50	2
>MA0053.1 MNB1A
15	0	0	0
15	0	0	0
15	0	0	0
0	0	15	0
3	9	0	3
>MA0054.1 myb.Ph3
19	3	2	46
64	1	2	3
63	0	2	5
4	62	3	1
10	27	16	17
10	2	53	5
13	8	0	49
3	17	1	49
28	1	0	41
>MA0055.1 Myf
7	8	1	0
9	0	7	0
4	2	10	0
0	15	1	0
16	0	0	0
7	0	9	0
0	15	1	0
6	0	0	10
0	0	16	0
0	10	6	0
6	0	0	10
0	0	16	0
>MA0056.1 MZF1_1-4
3	5	4	8
0	0	19	1
2	0	18	0
0	0	19	1
0	0	20	0
18	0	2	0
>MA0057.1 MZF1_5-13
1	4	7	4
2	0	7	7
15	1	0	0
0	0	11	5
0	0	15	1
0	2	14	0
0	0	14	2
3	1	8	4
10	0	4	2
8	2	4	2
>MA0058.1 MAX
6	1	6	4
11	1	5	0
5	7	1	4
0	17	0	0
16	1	0	0
0	17	0	0
1	0	16	0
0	0	0	17
0	0	17	0
6	3	5	3
>MA0059.1 MYC::MAX
7	1	9	4
15	1	4	1
2	9	9	1
1	20	0	0
21	0	0	0
0	20	0	1
1	0	20	0
0	1	0	20
0	0	21	0
1	1	18	1
3	5	0	13
>MA0060.1 NFYA
34	37	27	18
16	33	26	41
7	51	25	33
58	14	41	3
51	4	56	5
0	116	0	0
2	113	1	0
112	0	1	3
116	0	0	0
0	1	0	115
14	65	33	4
66	6	42	2
13	20	73	10
39	43	22	12
36	9	47	24
25	35	29	27
>MA0061.1 NF-kappaB
0	0	38	0
0	0	38	0
1	0	37	0
25	0	13	0
19	13	1	5
7	1	3	27
1	2	2	33
2	17	0	19
2	35	0	1
0	36	0	2
>MA0063.1 Nkx2-5
7	0	1	9
0	4	0	13
17	0	0	0
17	0	0	0
0	0	7	10
4	2	0	11
2	1	11	3
>MA0064.1 PBF
16	0	0	0
16	0	0	0
16	0	0	0
0	0	16	0
1	9	1	5
>MA0066.1 PPARG
3	8	14	3
3	0	0	25
19	0	9	0
0	1	27	0
1	0	26	1
0	1	4	23
2	23	3	0
26	1	0	1
5	15	4	4
5	7	10	6
4	2	18	4
1	0	2	25
2	5	20	1
22	5	0	1
1	27	0	0
0	25	0	3
3	12	0	13
22	5	0	1
5	12	6	5
7	0	1	20
>MA0067.1 Pax2
10	7	5	9
7	1	21	2
3	2	0	26
0	28	1	2
26	1	3	1
2	17	1	11
2	0	19	10
1	11	11	8
>MA0068.1 Pax4
7	2	11	1
20	0	1	0
16	2	1	2
11	1	1	8
13	1	3	4
11	3	1	6
6	1	2	12
9	1	1	10
5	3	6	7
5	11	1	4
6	11	4	0
7	7	5	2
8	7	2	4
6	5	1	9
10	5	4	2
4	8	4	5
3	6	4	8
7	8	3	3
4	9	3	5
9	6	2	4
5	7	5	4
5	6	2	8
7	11	0	3
6	9	1	5
3	12	2	4
7	9	2	3
3	12	2	4
1	11	3	6
6	11	1	3
3	13	2	3
>MA0069.1 Pax6
2	4	4	33
2	2	0	39
4	26	1	12
39	2	1	1
3	34	1	5
1	0	41	1
1	37	4	1
21	2	2	18
1	4	1	37
2	14	25	2
36	0	6	1
11	11	13	8
1	5	3	34
1	0	17	25
>MA0070.1 PBX1
5	6	2	5
3	9	3	3
16	1	1	0
1	1	0	16
0	18	0	0
17	1	0	0
17	0	0	1
0	0	1	17
0	18	0	0
16	1	0	1
12	0	1	5
8	2	2	6
>MA0071.1 RORA_1
15	1	2	7
9	1	0	15
6	12	4	3
11	2	5	7
21	0	4	0
0	0	25	0
0	0	25	0
0	0	0	25
0	25	0	0
25	0	0	0
>MA0072.1 RORA_2
9	8	8	11
17	2	7	10
15	0	3	18
35	1	0	0
23	0	0	13
2	12	13	9
0	0	0	36
28	0	8	0
0	0	36	0
0	0	36	0
0	0	0	36
0	36	0	0
36	0	0	0
15	6	10	5
>MA0073.1 RREB1
3	8	0	0
1	10	0	0
3	8	0	0
0	11	0	0
7	4	0	0
9	2	0	0
8	3	0	0
4	6	0	1
0	11	0	0
11	0	0	0
4	7	0	0
1	10	0	0
3	8	0	0
4	6	1	0
2	9	0	0
4	5	0	2
4	5	1	1
4	6	0	1
1	7	3	0
4	4	2	1
>MA0074.1 RXRA::VDR
3	0	7	0
0	0	10	0
0	0	9	1
0	0	0	10
0	9	0	1
9	0	1	0
4	2	0	4
2	4	2	2
2	0	8	0
5	0	5	0
0	0	10	0
0	0	0	10
1	0	0	9
0	9	0	1
7	1	2	0
>MA0075.1 Prrx2
52	2	4	1
59	0	0	0
0	0	1	58
0	0	0	59
58	0	1	0
>MA0076.1 ELK4
16	1	2	1
0	20	0	0
0	20	0	0
0	0	20	0
0	0	20	0
20	0	0	0
16	0	0	4
4	1	15	0
1	6	0	13
>MA0077.1 SOX9
24	7	31	14
54	6	7	9
59	4	0	13
0	72	2	2
65	4	0	7
71	2	1	2
4	0	1	71
24	6	38	8
9	9	55	3
>MA0078.1 Sox17
7	9	6	9
8	8	4	11
3	18	1	9
30	0	0	1
0	1	0	30
0	0	0	31
0	0	31	0
0	0	2	29
0	17	10	4
>MA0081.1 SPIB
31	0	0	18
4	14	29	2
24	16	7	2
2	0	47	0
1	0	47	1
48	0	0	1
47	0	0	2
>MA0082.1 squamosa
11	14	1	4
0	22	0	8
24	0	4	2
16	2	1	11
23	0	0	7
17	0	0	13
24	1	0	5
8	0	1	21
14	1	15	0
1	1	28	0
14	5	1	10
25	5	0	0
21	2	3	4
7	5	8	10
>MA0083.1 SRF
2	1	39	4
9	33	2	2
0	45	1	0
1	45	0	0
32	1	0	13
3	1	0	42
46	0	0	0
1	0	0	45
43	0	0	3
15	1	0	30
2	0	44	0
2	1	43	0
>MA0084.1 SRY
5	5	10	8
8	3	4	13
15	0	3	10
18	3	3	4
25	0	0	3
0	26	0	2
28	0	0	0
27	0	1	0
7	0	2	19
>MA0085.1 Su(H)
1	3	3	3
0	4	0	6
0	0	10	0
0	0	0	10
0	0	10	0
3	0	7	0
0	0	10	0
10	0	0	0
10	0	0	0
5	5	0	0
1	7	1	1
1	2	4	3
4	2	2	2
3	1	4	2
4	3	2	1
2	1	2	5
>MA0086.1 sna
0	39	1	0
39	0	0	1
3	0	37	0
2	0	38	0
0	0	0	40
0	0	38	2
>MA0087.1 Sox5
8	4	3	8
21	0	1	1
22	0	1	0
0	22	0	1
23	0	0	0
22	1	0	0
0	0	0	23
>MA0088.1 znf143
0	3	4	3
6	2	1	1
2	3	1	4
0	3	2	5
2	1	0	7
1	7	0	2
0	10	0	0
0	10	0	0
9	1	0	0
0	1	4	5
4	4	2	0
6	2	2	0
0	0	1	9
0	1	6	3
0	10	0	0
4	5	0	1
3	1	1	5
2	3	0	5
1	1	7	1
3	6	1	0
>MA0089.1 NFE2L1::MafG
7	11	10	6
29	2	3	0
0	0	0	34
1	0	32	1
34	0	0	0
0	26	2	6
>MA0090.1 TEAD1
1	6	1	4
9	0	3	0
0	12	0	0
12	0	0	0
0	0	0	12
0	0	0	12
0	12	0	0
0	11	0	1
5	0	0	7
1	7	4	0
2	4	3	3
0	2	8	2
>MA0091.1 TAL1::TCF3
13	14	8	9
9	10	20	5
39	0	3	2
20	24	0	0
0	43	1	0
44	0	0	0
0	1	11	32
12	32	0	0
0	0	0	44
0	0	43	1
0	3	20	21
4	4	2	34
>MA0092.1 Hand1::Tcfe2a
4	8	10	7
10	0	15	4
2	2	1	24
0	28	0	1
0	0	0	29
0	0	29	0
0	3	25	1
9	14	1	5
16	0	3	10
5	4	4	16
>MA0093.1 USF1
0	30	0	0
30	0	0	0
0	28	0	2
1	0	29	0
0	1	1	28
0	0	30	0
9	2	14	5
>MA0095.1 YY1
6	1	7	3
0	16	0	1
0	17	0	0
17	0	0	0
0	0	0	17
3	8	3	3
>MA0096.1 bZIP910
15	15	5	0
0	0	0	35
0	0	35	0
35	0	0	0
0	35	0	0
0	0	35	0
0	0	0	35
>MA0097.1 bZIP911
1	0	31	1
17	0	16	0
0	0	0	33
0	0	33	0
33	0	0	0
0	33	0	0
0	0	33	0
0	0	0	33
0	1	32	0
1	0	22	10
11	20	1	1
1	32	0	0
>MA0098.1 ETS1
4	16	4	16
17	0	0	23
0	1	0	39
0	39	1	0
0	39	0	1
5	3	17	15
>MA0100.1 Myb
8	4	34	5
22	1	25	3
2	48	1	0
16	17	16	2
1	0	50	0
2	1	0	48
0	0	0	51
6	0	44	1
>MA0101.1 REL
0	5	8	4
0	1	15	1
1	0	15	1
5	1	9	2
6	5	3	3
5	1	1	10
1	0	0	16
2	0	0	15
0	15	0	2
1	16	0	0
>MA0103.1 ZEB1
1	34	1	5
38	0	2	1
0	40	1	0
0	38	3	0
0	1	0	40
10	1	16	14
>MA0105.1 NFKB1
0	0	18	0
0	0	18	0
0	0	18	0
2	0	16	0
11	1	6	0
5	0	2	11
0	5	2	11
0	13	0	5
0	17	0	1
0	18	0	0
1	15	1	1
>MA0106.1 TP53
5	8	2	2
3	7	6	1
4	0	13	0
5	0	12	0
13	0	4	0
0	17	0	0
17	0	0	0
0	0	0	17
0	0	17	0
0	11	0	6
0	16	0	1
0	16	0	1
1	0	15	1
1	0	14	2
4	0	13	0
1	14	2	0
15	0	0	2
2	0	0	15
1	1	14	1
1	2	1	13
>MA0107.1 RELA
0	4	11	3
0	0	17	1
0	0	18	0
11	0	7	0
10	3	4	1
2	0	0	16
0	0	0	18
0	2	0	16
0	18	0	0
0	18	0	0
>MA0108.2 TBP
61	145	152	31
16	46	18	309
352	0	2	35
3	10	2	374
354	0	5	30
268	0	0	121
360	3	20	6
222	2	44	121
155	44	157	33
56	135	150	48
83	147	128	31
82	127	128	52
82	118	128	61
68	107	139	75
77	101	140	71
>MA0109.1 Hltf
16	10	12	13
20	12	5	16
26	33	0	0
0	59	0	0
25	0	0	34
0	0	0	59
24	5	12	18
0	0	22	37
15	14	14	8
12	12	10	15
>MA0110.1 ATHB-5
3	19	9	6
1	29	4	3
30	6	0	1
37	0	0	0
0	0	0	37
2	5	10	20
37	0	0	0
0	0	0	37
0	0	0	37
>MA0111.1 Spz1
9	0	3	0
0	2	9	1
2	0	10	0
0	0	11	1
1	0	1	10
8	0	0	4
6	0	2	4
1	9	2	0
10	0	2	0
0	1	9	2
2	8	2	0
>MA0113.1 NR3C1
3	2	4	0
4	0	5	0
3	0	6	0
7	0	1	1
6	1	1	1
1	6	2	0
8	0	1	0
2	0	2	5
3	2	0	4
5	3	0	1
1	3	0	5
0	0	8	1
1	0	0	8
2	4	0	3
0	8	1	0
1	2	1	5
4	0	4	1
3	1	2	3
>MA0114.1 HNF4A
28	7	27	5
2	2	56	7
12	4	35	16
5	23	20	19
3	51	4	9
59	1	3	4
53	2	10	2
56	1	8	2
4	4	58	1
6	2	33	26
3	22	11	31
4	49	5	9
42	7	10	8
>MA0115.1 NR1H2::RXRA
17	5	0	3
17	1	5	2
20	0	5	0
0	0	25	0
0	0	24	1
0	0	0	25
0	25	0	0
25	0	0	0
24	0	0	1
25	0	0	0
0	0	25	0
0	0	25	0
0	0	0	25
0	25	0	0
25	0	0	0
20	1	2	2
0	15	6	4
>MA0116.1 Zfp423
7	4	22	0
0	16	17	0
16	17	0	0
17	16	0	0
0	33	0	0
0	33	0	0
1	17	0	15
24	0	0	9
13	0	16	4
0	0	33	0
0	0	33	0
0	0	17	16
0	0	16	17
0	8	16	9
11	22	0	0
>MA0117.1 Mafb
0	0	15	0
1	12	1	1
0	3	1	11
1	0	12	2
12	2	0	1
3	8	1	3
3	1	7	4
2	5	5	3
>MA0118.1 Macho-1
5	15	6	16
9	2	23	8
0	0	42	0
0	0	42	0
3	4	23	12
0	0	42	0
5	7	15	15
5	14	4	19
13	14	10	5
>MA0119.1 TLX1::NFIC
0	0	0	16
0	0	16	0
0	0	16	0
0	16	0	0
14	1	0	1
2	8	5	1
2	8	4	2
7	1	5	3
4	3	2	7
0	0	16	0
0	16	0	0
0	16	0	0
16	0	0	0
14	0	1	1
>MA0120.1 id1
1	1	2	20
3	3	4	14
1	2	9	12
0	9	3	12
0	13	4	7
2	11	4	7
3	8	2	11
1	1	1	21
8	5	1	10
0	6	7	11
0	17	0	7
2	0	18	4
>MA0121.1 ARR10
14	1	0	0
0	0	15	0
14	0	1	0
0	0	0	15
4	6	0	5
1	8	0	6
0	0	9	6
3	6	4	2
>MA0122.1 Nkx3-2
4	7	4	9
1	4	5	14
13	1	7	3
24	0	0	0
0	0	24	0
0	0	0	24
6	0	18	0
4	6	12	2
9	7	5	3
>MA0123.1 abi4
0	49	0	0
12	0	37	0
0	20	29	0
0	23	1	25
1	3	45	0
0	45	4	0
5	28	6	10
3	25	11	10
3	31	5	10
4	26	7	12
>MA0124.1 NKX3-1
13	1	3	3
0	1	0	19
20	0	0	0
0	19	0	1
1	0	0	19
1	0	0	19
19	0	1	0
>MA0125.1 Nobox
0	1	0	37
36	0	0	2
38	0	0	0
1	1	2	34
2	0	4	32
15	0	22	1
4	12	18	4
2	13	6	17
>MA0126.1 ovo
10	4	0	7
1	4	14	2
4	2	2	13
20	0	0	1
21	0	0	0
0	21	0	0
7	5	3	6
0	0	21	0
5	4	2	10
>MA0127.1 PEND
30	2	8	2
6	19	7	10
1	0	2	39
4	0	4	34
3	33	2	4
0	2	2	38
2	0	1	39
32	7	2	1
4	3	0	35
2	5	14	21
>MA0128.1 EmBP-1
9	0	0	4
1	7	4	1
13	0	0	0
0	12	0	1
0	0	13	0
0	0	0	13
0	1	12	0
0	1	12	0
>MA0129.1 TGA1A
4	4	0	7
13	0	1	1
0	14	0	1
2	0	13	0
1	0	0	14
0	15	0	0
13	0	1	1
>MA0130.1 ZNF354C
7	6	3	0
3	2	0	11
0	16	0	0
0	16	0	0
16	0	0	0
0	15	1	0
>MA0131.1 MIZF
2	6	5	7
13	1	0	6
20	0	0	0
2	17	1	0
0	0	19	1
0	1	0	19
0	19	0	1
0	18	2	0
0	0	19	1
2	13	1	4
>MA0132.1 Pdx1
1	19	5	6
0	0	0	31
31	0	0	0
31	0	0	0
0	0	1	30
1	1	10	19
>MA0133.1 BRCA1
15	11	10	7
4	35	2	2
41	1	1	0
36	2	4	1
7	29	6	1
19	14	7	3
3	22	15	3
>MA0135.1 Lhx3
9	0	3	8
16	2	2	0
19	0	0	1
0	0	0	20
0	0	0	20
19	0	0	1
20	0	0	0
2	2	0	16
0	1	0	19
16	1	0	3
9	0	3	8
2	8	0	10
2	9	3	6
>MA0136.1 ELF5
12	9	3	20
29	3	7	5
2	20	5	17
14	0	1	29
0	1	0	43
0	44	0	0
0	44	0	0
4	3	11	26
4	8	11	21
>MA0139.1 CTCF
87	291	76	459
167	145	414	187
281	49	449	134
56	800	21	36
8	903	0	2
744	13	65	91
40	528	334	11
107	433	48	324
851	11	32	18
5	0	903	3
333	3	566	9
54	12	504	341
12	0	890	8
56	8	775	71
104	733	5	67
372	13	507	17
82	482	307	37
117	322	73	396
402	181	266	59
>MA0140.1 Tal1::Gata1
400	1329	618	595
261	444	520	1717
131	182	1921	710
265	746	1228	706
669	635	775	866
701	687	903	654
664	745	938	599
713	699	891	644
734	662	862	691
996	407	940	603
527	1172	901	345
1959	31	37	920
3	7	2936	0
2928	7	2	10
16	26	30	2873
2770	6	23	144
2382	51	376	134
547	550	1601	242
>MA0141.1 Esrrb
1054	800	985	793
673	829	1370	767
420	1211	1209	805
259	1250	448	1693
310	2664	627	52
3326	32	248	50
3567	2	60	27
32	5	3586	31
21	12	3602	17
182	46	244	3175
9	3376	170	85
3458	20	129	27
>MA0142.1 Pou5f1
63	846	66	389
579	58	28	701
11	50	36	1270
47	12	79	1231
118	363	825	63
415	18	29	907
206	365	186	612
1235	30	24	80
17	5	15	1332
10	16	1239	104
14	1029	129	196
1050	16	30	269
887	68	315	92
1200	33	75	53
198	119	207	837
>MA0143.1 Sox2
27	444	89	107
20	453	22	174
327	7	4	331
2	10	7	650
14	1	6	648
38	83	529	19
85	4	9	570
64	194	77	333
408	124	38	96
26	39	26	575
27	77	444	117
32	422	84	127
426	41	36	161
366	67	157	74
485	60	61	58
>MA0144.1 Stat3
20	19	25	549
13	10	129	461
38	552	9	14
6	541	1	65
321	21	148	123
8	0	605	0
6	2	592	13
585	21	7	0
606	1	5	1
191	15	393	14
>MA0145.1 Tcfcp2l1
8	3763	255	40
285	3289	22	477
2425	21	1125	508
24	97	3945	13
717	1374	105	1890
402	1182	254	2248
711	1624	618	1135
1461	920	1032	677
2583	285	781	441
1612	210	1269	996
15	3815	224	34
252	3316	12	503
2187	30	1247	612
49	118	3886	17
>MA0146.1 Zfx
50	177	179	70
60	170	172	75
91	151	199	37
72	49	298	60
10	297	144	30
6	362	2	111
30	125	182	144
191	154	121	15
9	2	469	1
0	3	477	1
1	480	0	0
0	480	0	1
0	2	0	479
84	122	219	56
>MA0147.1 Myc
67	96	36	28
34	53	130	10
8	219	0	0
217	4	5	1
0	212	3	12
19	2	204	2
9	44	0	174
0	2	216	9
0	17	183	27
45	107	24	51
>MA0148.1 FOXA1
13	2	2	875
108	7	770	8
1	7	5	882
5	7	24	860
6	3	78	809
476	12	368	40
6	807	5	79
291	106	5	495
45	368	69	414
378	9	24	482
90	125	466	211
>MA0149.1 EWSR1-FLI1
0	0	105	0
2	0	103	0
104	0	1	0
104	0	1	0
1	0	104	0
2	0	102	1
103	0	2	0
102	0	3	0
0	0	104	1
0	2	103	0
99	4	2	0
105	0	0	0
0	0	105	0
0	2	103	0
100	3	0	2
102	0	2	1
5	0	97	3
3	3	97	2
>MA0062.2 GABPA
32	768	188	1
70	914	4	1
0	0	990	1
0	0	991	0
991	1	1	0
989	2	0	2
94	32	866	0
56	261	37	637
154	137	603	96
264	262	415	49
233	357	224	176
>MA0035.2 Gata1
1423	560	1242	775
708	1633	1235	424
2782	31	10	1177
0	0	4000	0
4000	0	0	0
27	29	109	3835
3887	0	6	107
3550	4	383	63
799	681	2296	224
1432	897	1360	311
1487	829	1099	585
>MA0039.2 Klf4
1468	81	1022	1765
88	9	4237	6
14	13	4304	13
14	36	4281	16
277	1922	11	2139
22	15	4273	34
42	80	2179	2042
264	46	3902	125
123	130	3789	289
254	2858	280	932
>MA0138.2 REST
211	174	366	840
58	269	146	1124
76	1366	50	105
1452	30	94	26
34	44	1516	10
122	978	323	182
1575	7	12	12
3	1586	12	5
35	1481	20	70
913	201	162	329
219	375	124	886
39	7	1551	7
20	5	1577	2
1406	112	34	51
13	1280	233	74
1574	9	7	10
42	13	1530	9
205	1007	183	198
366	31	688	507
213	933	319	125
